listening_page,Site,ANNONCE_LINK,FROM_SITE,ID_CLIENT,ANNONCE_DATE,ACHAT_LOC,MAISON_APT,CATEGORIE,NEUF_IND,NOM,ADRESSE,CP,VILLE,QUARTIER,DEPARTEMENT,REGION,PROVINCE,ANNONCE_TEXT,ETAGE,NB_ETAGE,LATITUDE,LONGITUDE,M2_TOTALE,SURFACE_TERRAIN,NB_GARAGE,PHOTO,PIECE,PRIX,PRIX_M2,URL_PROMO,PAYS_AD,PRO_IND,SELLERTYPE,MINI_SITE_URL,MINI_SITE_ID,AGENCE_NOM,AGENCE_ADRESSE,AGENCE_VILLE,AGENCE_DEPARTEMENT,EMAIL,WEBSITE,AGENCE_TEL,AGENCE_TEL_2,AGENCE_TEL_3,AGENCE_TEL_4,AGENCE_FAX,AGENCE_CONTACT,PAYS_DEALER,FLUX,SITE_SOCIETE_URL,SITE_SOCIETE_ID,SITE_SOCIETE_NAME,AGENCE_RCS,SPIR_ID
http://www.inmuebles24.com/departamentos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/departamentos-pre-venta-bosque-real-avivia-52396227.html,inmuebles24,52396227,2017-07-17,Venta,Departamento,"Departamento
											",,"Departamentos Pre Venta Bosque Real Avivia, Edo. de México - Inmuebles24",,,Huixquilucan,Bosque Real,,,Edo. de México,"
										Espacio perfectamente distribuido para aquellos que gustan de un espacio al aire libre cuenta con una terraza de 16 metros ideal para disfrutar de una tarde tranquila y relajación con una vista inigualable ",,,,,201,201,,http://img10.naventcdn.com/avisos/18/00/52/39/62/27/1200x1200/66608174.jpg,,"MN 7,926,900",,,,,,,,VIDARQ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/en-venta-sendero-santa-fe-3-rec.-144-m2-3-est-y-bodega-53214710.html,inmuebles24,53214710,2017-08-05,Venta,Departamento,"Departamento
											",,"En Venta Sendero Santa Fe 3 Rec. 144 m² 3 Est y Bodega Iluminado, Distrito Federal - Inmuebles24","CARRETERA FEDERAL MEXICO TOLUCA 5454, Santa Fe Cuajimalpa, Cuajimalpa de Morelos",,Cuajimalpa de Morelos,Santa Fe Cuajimalpa,,,Distrito Federal,"
										DEPARTAMENTO DE LUJO RENTO A 3 MIN DE SANTA FE, ILUMINADO 3 REC 2.5 BAÑOS 3 LUGARES DE ESTACIONAMIENTO Y BODEGA AMPLIO ",,,19.362645400000000,-99.282707599999980,144,144,,http://img10.naventcdn.com/avisos/18/00/53/21/47/10/1200x1200/80092821.jpg,,"MN 6,100,000",,,,,,,,UBIHABIT,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/hermoso-departamento-la-amada-52978692.html,inmuebles24,52978692,2017-07-19,Venta,Departamento,"Departamento
											",,"Hermoso Departamento La Amada, Provincia de Quintana Roo - Inmuebles24",,,Cancún,Zona Hotelera,,,Quintana Roo,"
										123 m²  ",,,,,123,123,,http://img10.naventcdn.com/avisos/18/00/52/97/86/92/1200x1200/76426669.jpg,,"U$D 315,000",,,,,,,,MARTHA PEREZ REALTY,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-en-excelente-ubicacion-a-unas-cuadras-de-53008930.html,inmuebles24,53008930,2017-08-05,Venta,Departamento,"Departamento
											",,"Departamento en Excelente Ubicación a Unas Cuadras de La Gran Plaza, Provincia de Quintana Roo - Inmuebles24","Gran plaza, Cancún Centro, Cancún",,Cancún,Cancún Centro,,,Quintana Roo,"
										Seguridad privada las 24hrs, circuito cerrado y acceso controlado. ",,,21.139927000000000,-86.853593899999960,82,82,,http://img10.naventcdn.com/avisos/18/00/53/00/89/30/1200x1200/76974696.jpg,,"MN 1,190,000",,,,,,,,Gold Clávis ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-departamento-lomas-country-club-increible!-52791394.html,inmuebles24,52791394,2017-08-03,Alquiler / Venta,Departamento,"Departamento
											",,"Venta Departamento Lomas Country Club ¡Increíble!, Edo. de México - Inmuebles24","Lomas Encanto, Lomas Country Club, Huixquilucan",,Huixquilucan,Lomas Country Club,,,Edo. de México,"
										Maravilloso Departamento en La mejor zona del Poniente, Lomas Country Club, 4 recámaras con vestidor y baño cada una, cocina en excelente estado de conservación, increíble terraza para poner tu asador personalizado, family grande, sala y comedor muy amplios de madera, cuarto de servicio muy cómodo y grande. Una bodega grande en el estacionamiento y otra integrada al departamento. 5 lugares para autos. Márcame al ",,,19.406422400000000,-99.292922200000020,m²,"
												",,http://img10.naventcdn.com/avisos/18/00/52/79/13/94/1200x1200/73576329.jpg,,"U$D 1,300,000",,,,,,,,Grupo KAPA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/beel-ha-residencial-53234288.html,inmuebles24,53234288,2017-08-09,Venta,Departamento,"Departamento
											",,"Beel - Ha Residencial, Provincia de Quintana Roo - Inmuebles24","AV CHAPULTEPEC, Alfredo V Bonfil, Cancún",,Cancún,Alfredo V Bonfil,,,Quintana Roo,"
										A 700 mts del Boulevard Luis Donaldo Colosio, a 10 mnts del aeropuerto y a 15 mnts de primer playa de la zona hotelera de Cancun, se encuentra un desarrollo único en la zona, con alberca y amenidades, áreas de esparcimiento ideal para la familia, en un entorno seguro alejado del bullicio de la ciudad de solo 30 departamentos en condominio. ",,,21.072854392401762,-86.851231508459480,108,108,,http://img10.naventcdn.com/avisos/18/00/53/23/42/88/1200x1200/80351463.jpg,,"MN 1,429,000",,,,,,,,TOP MEXICO REAL ESTATE,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/por-debajo-de-su-precio-50302967.html,inmuebles24,50302967,2017-08-03,Venta,Departamento,"Departamento
											",,"Por Debajo de Su Precio, Distrito Federal - Inmuebles24","Avenida Central, Carola, Alvaro Obregón",,Alvaro Obregón,Carola,,,Distrito Federal,"
										URGE vender este departamento nuevo en VITA PARK por cambio de residencia, el precio está POR DEBAJO del valor real en la constructora. Cuenta con 83 m habitables más 3m de Balcón. Situado en cuarto piso, con 2 Recámaras, Balcón y Vestidor en recámara principal, Sala de TV con opción a 3er Recámara, 2 baños completos, Cocina Integral, 2 Estacionamientos. Listo para habitarse, con Canceles en los baños e Instalaciones para lavandería y refrigerador. ",,,19.384648922333046,-99.198754744735710,83,83,,http://img10.naventcdn.com/avisos/18/00/50/30/29/67/1200x1200/79954665.jpg,,"MN 2,800,000",,,,,,,,Habitat Soluciones Inmobiliarias,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-ph-en-venta-en-la-colonia-condesa-52199399.html,inmuebles24,52199399,2017-07-18,Venta,Departamento,"Departamento
											",,"Departamento PH en Venta en La Colonia Condesa, Distrito Federal - Inmuebles24","Zamora 43, Condesa, Cuauhtémoc",,Cuauhtémoc,Condesa,,,Distrito Federal,"
										Magnífico PH tipo loft, ubicado en el mejor lugar del barrio, cerca de todo y lejos del ruido en un típico edificio contemporáneo de La Condesa. ",,,19.418149700000000,-99.177336200000010,170,217,,http://img10.naventcdn.com/avisos/18/00/52/19/93/99/1200x1200/58816848.jpg,,"MN 8,180,000",,,,,,,,Jorge Rodríguez,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/amplio-departamento-con-buena-ubicacion-a-unos-pasos-53029420.html,inmuebles24,53029420,2017-07-13,Venta,Departamento,"Departamento
											",,"Amplio Departamento con Buena Ubicación a Unos Pasos de Paseo de Las Palmas, Distrito Federal - Inmuebles24","Cerrada de Tecamachalco 43, Lomas de Chapultepec, Miguel Hidalgo",,Miguel Hidalgo,Lomas de Chapultepec,,,Distrito Federal,"
										Lindo departamento ubicado en una de las mejores zonas Ciudad de México. Amplitud, excelente distribución y calidez son algunas de las cosas que encontrarás en este departamento. Con 197 m2 habitables cuenta con; 3 recámaras, 2.5 baños completos, cocina integral cerrada con desayunador, sala de TV, cuarto de servicio con baño completo integrado, área de lavado, sala-comedor. El edificio ofrece seguridad 24/7, CCTV, 2 elevadores, 1 elevador de servicio, alberca, gym, salón de fiestas, juegos infantiles, jardín y estacionamiento para visitas.
									",,,19.433283700000000,-99.212694599999960,197,197,,http://img10.naventcdn.com/avisos/18/00/53/02/94/20/1200x1200/77729414.jpg,,"MN 10,000,000",,,,,,,,Ángel Tejada,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/excelente-penthouse-estilo-contemporaneo-a-unos-pasos-53026732.html,inmuebles24,53026732,2017-07-13,Venta,Departamento,"Departamento
											",,Excelente Penthouse Estilo Contemporáneo a Unos Pasos de Reforma. Distrito Federal - Inmuebles24,"Calzada Manuel Villalongín 196, Cuauhtémoc, Cuauhtémoc",,Cuauhtémoc,Cuauhtémoc,,,Distrito Federal,"
										Hermoso PH con excelentes acabados, techos altos y mucha iluminación. Con 148 m2 habitables distribuidos en 2 niveles, la primera planta cuenta con; pequeño recibidor con un techo de 5m2, balcón, cocina, comedor, recámara secundaria con baño externo y recámara principal con vestidor y baño completo. En el segundo piso se encuentra la sala, área de bar, terraza de 40m2 con jacuzzi, baño de visitas y área de lavado. El departamento tiene 2 lugares fijos de estacionamiento y una amplia bodega. El edificio ofrece seguridad 24/7, CCTV, 3 elevadores.
									",,,19.434536400000000,-99.169898199999980,148,188,,http://img10.naventcdn.com/avisos/18/00/53/02/67/32/1200x1200/77660142.jpg,,"MN 8,900,000",,,,,,,,Ángel Tejada,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/en-venta-depto-cuajimalpa-de-3-rec-$5-950-000.00-53006233.html,inmuebles24,53006233,2017-08-05,Venta,Departamento,"Departamento
											",,"En Venta Depto Cuajimalpa de 3 Rec $5,950,000oportunidad, Distrito Federal - Inmuebles24","CARRETERA FEDERAL MEXICO- TOLUCA 5454, Santa Fe Cuajimalpa, Cuajimalpa de Morelos",,Cuajimalpa de Morelos,Santa Fe Cuajimalpa,,,Distrito Federal,"
										Vendo iluminadisimo departamento de 3 recamaras, 2.5 baños, sala comedor amplios, family room, cocina integral con cubierta de granito, area de lavado, dos lugares de estacionamiento y bodega. ",,,19.362645400000000,-99.282707599999980,144,144,,http://img10.naventcdn.com/avisos/18/00/53/00/62/33/1200x1200/76936136.jpg,,"MN 5,950,000",,,,,,,,UBIHABIT,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-en-preventa-monterrey-n.-l.-$3-250-000-52459077.html,inmuebles24,52459077,2017-07-28,Venta,Oficina,"Oficina
											",,"Oficina en Preventa Monterrey N. L. $3,250,000, Nuevo León - Inmuebles24",,,Monterrey,Jardines de San Jerónimo ,,,Nuevo León,"
										",,,,,100,100,,http://img10.naventcdn.com/avisos/18/00/52/45/90/77/1200x1200/67769772.jpg,,"MN 3,250,000",,,,,,,,BR MONTERREY,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-de-oficinas-en-insurgentes-sur-52850519.html,inmuebles24,52850519,2017-07-17,Venta,Oficina,"Oficina
											",,"Venta de Oficinas en Insurgentes Sur, Distrito Federal - Inmuebles24","Insurgentes Sur 1194, Del Valle Centro, Benito Juárez",,Benito Juárez,Del Valle Centro,,,Distrito Federal,"
										Vendo dos excelentes oficinas en la colonia Del Valle, sobre la Avenida Insurgentes Sur, en el 8º piso de un edificio muy bien construido, con bellísima vista al Parque Hundido. Están recién pintadas. Tienen en total una superficie de 145 m2, con 1 cajón de estacionamiento. Precio: $5’990,000.00. Citas: ",,,19.377225300000000,-99.177551499999990,145,145,,http://img10.naventcdn.com/avisos/18/00/52/85/05/19/1200x1200/74455161.jpg,,"MN 5,990,000",,,,,,,,Riveroll Bienes Raices,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/excelente-propiedad-para-oficinas-326-m2.-con-51895231.html,inmuebles24,51895231,2017-08-02,Venta,Oficina,"Oficina
											",,"Excelente Propiedad Para Oficinas, 326 m². con Estacionamiento. Murillo Vidal, Provincia de Veracruz - Inmuebles24",,,Xalapa,Cuauhtémoc,,,Veracruz,"
										ANÍMESE Y CONOZCA ESTE EDIFICIO EN LA ZONA COMERCIAL DE MURILLO VIDAL MUY CERCA DE FARMACIA DEL AHORRO. ",,,,,326,220,,http://img10.naventcdn.com/avisos/18/00/51/89/52/31/1200x1200/52528203.jpg,,"MN 4,350,000",,,,,,,,Skyline Bienes Raices,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-en-venta-wtc-52785913.html,inmuebles24,52785913,2017-07-17,Venta,Oficina,"Oficina
											",,"Oficinas en Venta Wtc, Distrito Federal - Inmuebles24","Montecito 38, Napoles, Benito Juárez",,Benito Juárez,Napoles,,,Distrito Federal,"
										Excelentes edificio para adquirir oficinas. ",,,19.394144400000000,-99.174004999999970,40,40,,http://img10.naventcdn.com/avisos/18/00/52/78/59/13/1200x1200/73481598.jpg,,"MN 3,000,000",,,,,,,,Beatríz González García Granados,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/vendo-o-rento-oficina-en-san-angel-52541689.html,inmuebles24,52541689,2017-07-20,Alquiler / Venta,Oficina,"Oficina
											",,"Vendo o Rento Oficina en San Angel, Distrito Federal - Inmuebles24","INSURGENTES SUR, San Angel, Alvaro Obregón",,Alvaro Obregón,San Angel,,,Distrito Federal,"
										VENDO O RENTO OFICINA Ó DEPARTAMENTO EN INSURGENTES SUR, CERCA DE LA ESTACIÓN DEL METROBUS LA BOMBILLA Y DEL METRO MIGUEL ANGEL DE QUEVEDO, SUPERFICIE 40 METROS, MEDIO BAÑO, CUARTO PISO SIN ELEVADOR, NO TIENE LUGAR DE ESTACIONAMIENTO, PRECIO RENTA $8,000.00 ",,,19.339883216977530,-99.190578294195570,m²,"
												",,http://img10.naventcdn.com/avisos/18/00/52/54/16/89/1200x1200/69432479.jpg,,"MN 1,800,000",,,,,,,,REVIVE INMOBILIARIA SAN ANGEL ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-en-la-mejor-torre-zona-andares-144-mts-de-52591235.html,inmuebles24,52591235,2017-08-07,Venta,Oficina,"Oficina
											",,"Oficinas en La Mejor Torre Zona Andares 144 m de Altura Lujo Certificado Leed, Jalisco - Inmuebles24","AVENIDA PATRIA 1891, Puerta de Hierro, Zapopan",,Zapopan,Puerta de Hierro,,,Jalisco,"
										ESPECTACULARES OFICINAS EN LA ZONA COSMOPOLITA DE GUADALAJARA, JALISCO. TENEMOS OFICINAS DESDE 122 M2 PRECIO ESPECIAL PARA PISOS COMPLETOS COMO ESTE QUE ANUNCIO. SOLO SE VENDERÁN 5 PISOS DE OFICINA. ASÍ QUE APÚRATE A GANARLOS Y TENER LA MEJOR INVERSIÓN EN LA CIUDAD. ""AUN QUEDAN INMEJORABLES LUGARES"" ENTREGA DICIEMBRE 2017.
									",,,20.707895100000000,-103.410828700000020,247,247,,http://img10.naventcdn.com/avisos/18/00/52/59/12/35/1200x1200/70308570.jpg,,"MN 10,028,000",,,,,,,,IVAN MARTINEZ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/consultorios-en-venta-christus-muguerza-sur-$4-300-000-52010365.html,inmuebles24,52010365,2017-07-19,Venta,Oficina,"Oficina
											",,"Consultorios en Venta Christus Muguerza Sur $4,300,000, Nuevo León - Inmuebles24",,,Monterrey,La Estanzuela,,,Nuevo León,"
										",,,,,75,75,,http://img10.naventcdn.com/avisos/18/00/52/01/03/65/1200x1200/62960277.jpg,,"MN 4,300,000",,,,,,,,BR MONTERREY,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/renta-oficinas-corporativas-aaa-punto-polanco-53032873.html,inmuebles24,53032873,2017-07-31,Venta,Oficina,"Oficina
											",,"Renta Oficinas Corporativas Aaa Punto Polanco, Distrito Federal - Inmuebles24",,,Miguel Hidalgo,Anahuac,,,Distrito Federal,"
										47,000 m2 rentables de oficina distribuidos en 17 niveles ",,,,, Superficie de terreno,Mantenimiento,,http://img10.naventcdn.com/avisos/18/00/53/03/28/73/1200x1200/78155282.jpg,,U$D 26,,,,,,,,ARQUILAN BIENES RAICES ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-en-venta-cerca-de-prados-tepeyac-52983803.html,inmuebles24,52983803,2017-08-08,Venta,Oficina,"Oficina
											",,"Oficinas en Venta Cerca de Prados Tepeyac, Jalisco - Inmuebles24","Tezozomoc, El Zapote, Zapopan",,Zapopan,El Zapote,,,Jalisco,"
										Excelente propiedad para uso comercial, en muy buen estado de conservación, amplio estacionamiento interior con áreas verdes, buena ubicación, cinco oficinas, cinco cubículos, sala de juntas, cocineta y recepción. ",,,20.656106864896970,-103.417616081228630,215,500,,http://img10.naventcdn.com/avisos/18/00/52/98/38/03/1200x1200/76491069.jpg,,"MN 4,500,000",,,,,,,,Arkredi,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-en-venta-col.-chepevera-monterrey-n.-l.-52341030.html,inmuebles24,52341030,2017-06-24,Venta,Oficina,"Oficina
											",,"Oficina en Venta Col. Chepevera, Monterrey, N. L. $3,004,033, Nuevo León - Inmuebles24",,,Monterrey,Chepevera,,,Nuevo León,"
										",,,,,76,76,,http://img10.naventcdn.com/avisos/18/00/52/34/10/30/1200x1200/65405223.jpg,,"MN 3,004,033",,,,,,,,BR MONTERREY,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-y-consultorios-world-trade-center-queretaro-50908207.html,inmuebles24,50908207,2017-08-08,Venta,Oficina,"Oficina
											",,"Oficinas y Consultorios World Trade Center Queretaro, Momentum Juriquilla 2a Etapa, Provincia de Querétaro - Inmuebles24","JURIQUILLA, QUERETARO, QRO., Juriquilla, Querétaro",,Querétaro,Juriquilla,,,Querétaro,"
										UBICADO EN PASEO DE LA REPÚBLICA, UNA DE LAS AVENIDAS DE MAYOR PROYECCIÓN EN LA CIUDAD DE QUERÉTARO. A UNOS METROS DE ANTEA. ",,,20.659381600000000,-100.426872600000020,30,30,,http://img10.naventcdn.com/avisos/18/00/50/90/82/07/1200x1200/55772356.jpg,,"MN 1,100,000",,,,,,,,JC BIENES RAICES,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-pent-house-en-renta-san-jeronimo-aculco-cdmx-52509617.html,inmuebles24,52509617,2017-07-18,Alquiler / Venta,Oficina,"Oficina
											",,"Oficina Pent House en Renta, San Jerónimo Aculco, Cdmx, Distrito Federal - Inmuebles24","Tihuatlán 15, San Jerónimo Aculco, La Magdalena Contreras",,La Magdalena Contreras,San Jerónimo Aculco,,,Distrito Federal,"
										Increíbles oficinas en San Jerónimo, muy buena ubicación, con vías de acceso rápidas y una vista inigualable. Completamente de lujo. Las oficinas se dividen en 3 PH: ",,,19.318211900000000,-99.222416299999960,m²,"
												",,http://img10.naventcdn.com/avisos/18/00/52/50/96/17/1200x1200/68813220.jpg,,"MN 30,000,000",,,,,,,,5° Piso Inmobiliaria,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/en-venta-150-hectareas-en-el-valle-del-yaqui-53194569.html,inmuebles24,53194569,2017-08-01,Venta,Inmueble productivo urbano,"Inmueble productivo urbano
											",,"En Venta 150 Hectáreas en El Valle del Yaqui, Sonora - Inmuebles24",,,Cajeme,Colonia Rosales,,,Sonora,"
										SE VENDEN 150 HECTÁREAS EN EL VALLE DEL YAQUI, CON 3 POZOS, SITUADO ENFRENTE DE LA COL ROSALES EN BLOCK 916 Y 918, CON TITULO DE PROPIEDAD
									",,,,,1,1,,http://img10.naventcdn.com/avisos/18/00/53/19/45/69/1200x1200/79832006.jpg,,"MN 30,000,000",,,,,,,,BMC BIENES RAICES,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/en-venta-rancho-frente-tecnologico-de-roque-53196300.html,inmuebles24,53196300,2017-08-01,Venta,Inmueble productivo urbano,"Inmueble productivo urbano
											",,"En Venta Rancho Frente Tecnológico de Roque, Provincia de Guanajuato - Inmuebles24","Instituto Tecnológico de Roque, Hacienda Roque, Celaya",,Celaya,Hacienda Roque,,,Guanajuato,"
										Superficie de 2 ha., frente al Tecnológico de Roque, con frente de 100 m. y 200 de fondo. Se encuentran exactamente frente al Tecnológico de Roque, con excelente ubicación, sobre la carretera Celaya, Juventino Rosas a 10 minutos de la ciudad. Tienen pozo de 3 pulgadas, pueden ser útiles para desarrollo habitacional, comercial o para industria pequeña ya que cuentan con los servicios de luz, agua y teléfono. Costo por metro cuadrado $900.00
									",,,20.581386600000000,-100.826805299999990,2,2,,http://img10.naventcdn.com/avisos/18/00/53/19/63/00/1200x1200/79852325.jpg,,MN 900,,,,,,,,Martha Perez Ortega,,,,,,,,,,,,,,,,,,
