http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/plaza-lazaro-cardenas-53351981.html,inmuebles24,53351981,2017-09-06,Venta,Desarrollo Horizontal/Vertical,"Desarrollo Horizontal/Vertical
											",,"Plaza Lázaro Cárdenas, Nuevo León - Inmuebles24","Av. Lázaro Cárdenas # Residencial San Agustin, Residencial San Agustin, San Pedro Garza García",,San Pedro Garza García,Residencial San Agustin,,,Nuevo León,"
										Excelente oportunidad de Inversión en PREVENTA, ubicado en Av. Lázaro Cárdenas #410 Residencial San Agustín en el corazón de Valle Oriente, una de las zonas con mayor plusvalía en todo México. Es un desarrollo de usos mixtos, plaza comercial, oficina y departamentos. ",,,25.651783000000000,-100.334718000000010,Tipo de desarrollo,Desde,,,,"MN 2,969,850",,,,,,, 25PTTB,Abella desarrollos ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-de-oficinas-centro-pedregal-50094815.html,inmuebles24,50094815,2017-09-14,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Venta de Oficinas / Centro Pedregal, Distrito Federal - Inmuebles24","Río Magdalena 326, La Otra Banda, Alvaro Obregón",,Alvaro Obregón,La Otra Banda,,,Distrito Federal,"
										Entrega Inmediata. Obra gris. Precio por m2. ",,,19.336486700000000,-99.198981300000010,71,m²,,,,"MN 63,000",,,,,,, 21PAR5,YAMA Desarrolladora Inmobiliaria ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/neo-nueva-experiencia-en-oficinas-52924213.html,inmuebles24,52924213,2017-08-18,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Neo Nueva Experiencia en Oficinas, Distrito Federal - Inmuebles24","Boulevard Adolfo Lopez Mateos 1817, Merced Gómez, Alvaro Obregón",,Alvaro Obregón,Merced Gómez,,,Distrito Federal,"
										Edificio de 14 pisos de oficinas en preventa, con lo último en arquitectura urbana, estacionamiento robotizado y una ubicación inmejorable. Contáctanos!!! ",,,19.365378900000000,-99.191153999999980,45,m²,,,,"MN 50,000",,,,,,, 25A4KD,VIDARQ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-en-preventa-centro-insurgentes-reforma-51691455.html,inmuebles24,51691455,2017-08-10,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Oficinas en Preventa / Centro Insurgentes Reforma, Distrito Federal - Inmuebles24","Insurgentes Sur 64, Juárez, Cuauhtémoc",,Cuauhtémoc,Juárez,,,Distrito Federal,"
										OFICINAS EN PREVENTA. Obra gris. Precio por m2. ",,,19.427535994106652,-99.160985080426030,76,76,,,,"MN 66,000",,,,,,, 23OESF,YAMA Desarrolladora Inmobiliaria ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/bellisima-casa-en-san-angel-52940202.html,inmuebles24,52940202,2017-09-18,Venta,Casa en condominio,"Casa en condominio
											",,"Bellisima Casa en San Angel, Distrito Federal - Inmuebles24","San Angel Inn, San Angel Inn, Alvaro Obregón",,Alvaro Obregón,San Angel Inn,,,Distrito Federal,"
										BELLISIMA CASA EN SAN ANGEL, MUY ILUMINADA, EN EXCLUSIVA PRIVADA DE SOLO 4 CASAS, 3 RECAMARAS MUY AMPLIAS Y PERFECTAMENTE DISEÑADAS CON GRAN VESTIDOR CADA UNA DE ELLAS, UNA CON SU PROPIA TERRAZA, COCINA DE GRAN TAMAÑO , ESTANCIA, COMEDOR, DESAYUNADOR, FAMILY ROOM, MUY COMODA. ESPACIOS QUE ENAMORAN, JARDIN INTERIOR, EXCELENTES ACABADOS,.4 BAÑOS, CTO. DE SERVICIO, CTO DE LAVADO, TENDRIA QUE CONOCERLA.. CON DOBLE SEGURIDAD EN CERRADA FRENTE AL RESTAURANTE SAN ANGEL IN, ADEMAS EN LA MISMA PRIVADA VIGILANCIA LAS 24 HORAS. TRES LUGARES DE ESTACIONAMIENTO. ",,,19.351089681563632,-99.197298367150890,376,360,,,,"MN 25,000,000",,,,,,, 25AMDC,Habitat Soluciones Inmobiliarias,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/inmueble-para-educacion:-universidad-preparatoria-52465457.html,inmuebles24,52465457,2017-09-27,Venta,Edificio,"Edificio
											",,"Inmueble Para Educación: Universidad, Preparatoria, Secundaria, Primaria, Preescolar, Distrito Federal - Inmuebles24","TLAPAN, Chimalli, Tlalpan",,Tlalpan,Chimalli,,,Distrito Federal,"
										Descripción ",,,19.292576000000000,-99.143885700000000,"1,973","2,332",,,,"MN 48,000,000",,,,,,, COLE18,Claudia Matus Calleros -,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/casa-en-condominio-en-parque-de-cadiz-huixquilucan-53082610.html,inmuebles24,53082610,2017-08-22,Venta,Casa en condominio,"Casa en condominio
											",,"Casa en Condominio en Parque de Cadiz, Huixquilucan, Estado de Mexico., Edo. de México - Inmuebles24","Parque de Cadiz 110, Parques de la Herradura, Huixquilucan",,Huixquilucan,Parques de la Herradura,,,Edo. de México,"
										Casa en condominio de solo 4 casas con áreas jardinadas con excelente mantenimiento. La casa está construida en dos niveles, el vestibulo de acceso comunica hacia el área social por un lado y a las privadas hacia el otro, el comedor y el antecomedor tienen salida al jardín posterior donde se encuentra el asador. La cocina es grande con una alacena doble y que se comunica con el cuarto de lavado de buenas dimensiones, lo mismo que el cuarto de servicio donde hay sitio para camas individuales con closet y baño completo. Hay salida hacia un corredor que conecta la casa con el garage.La planta alta tiene la recamara principal con vista al jardin posterior, estudio integrado y la terraza, vestidor doble, baño completo con jacuzzi. La segunda recamara con baño completo y closet. Esta planta tiene balcón. Estacionamiento amplio, techado, tres cajones independientes y una bodega. Salón de usos multiples con hornillas electricas y tarja asi como baños para hombres y mujeres, esta comunicado con un partio ajardinado con juegos infantiles.
									",,,19.406745900000000,-99.262982400000000,Mantenimiento, Superficie de terreno,,,,"MN 9,500,000",,,,,,, CV607,Coldwell Banker Vive,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/exclente-local-en-nogales-sonora-51482774.html,inmuebles24,51482774,2017-09-12,Alquiler / Venta,Local Comercial,"Local Comercial
											",,"Exclente Local en Nogales, Sonora, Sonora - Inmuebles24","Av.Alvaro Obregon, Granjas, Nogales",,Nogales,Granjas,,,Sonora,"
										Local de 2 niveles, ubicado a unas cuadras de la frontera, en zona comercial y con mucho flujo peatonal. ",,,31.330844815604024,-110.945628377693200,"
												",m²,,,,"MN 20,000,000",,,,,,, 23GN2E,JYSA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-av-oceania-no.-225-colonia-pensador-mexicano-53386243.html,inmuebles24,53386243,2017-09-17,Venta,Terreno comercial,"Terreno comercial
											",,"Terreno Av Oceania No. 225 Colonia Pensador Mexicano C. P. 15510, Distrito Federal - Inmuebles24","AV. OCEANIA  , Pensador Mexicano, Venustiano Carranza",,Venustiano Carranza,Pensador Mexicano,,,Distrito Federal,"
										Terreno 250mts en Corredor Comercial, cerca del Metro Romero Rubio y Metro Oceanía, entre las Calles Avenida del Peñon y Calle China, Delegación Venustiano Carranza, a 100 metros de la contruccion de un nuevo Centro Comercial
									",,,19.441455100000000,-99.092609299999990,250,250,,,,"MN 5,200,000",,,,,,, 25R81D,Larissa ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/en-venta-hermosa-casa-estilo-hacienda-en-merida-52137429.html,inmuebles24,52137429,2017-09-14,Venta,Casa en condominio,"Casa en condominio
											",,"En Venta Hermosa Casa Estilo Hacienda en Merida Yucatan en Privada, Yucatán - Inmuebles24","Colonia Club de Golf La Ceiba, Club de Golf La Ceiba, Mérida",,Mérida,Club de Golf La Ceiba,,,Yucatán,"
										",,,20.967370200000000,-89.592585700000000,"4,283",780,,,,"U$D 1,000,000",,,,,,, pam 33,TIPI BIENES RAICES,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-casa-en-condominio-parques-de-la-herradura-53058151.html,inmuebles24,53058151,2017-09-12,Venta,Casa en condominio,"Casa en condominio
											",,"Venta - Casa en Condominio - Parques de La Herradura, Edo. de México - Inmuebles24","Parque de Cadiz 130, Rincones del Bosque, Naucalpan de Juárez",,Naucalpan de Juárez,Rincones del Bosque,,,Edo. de México,"
										Casa en Excelente estado de conservación de dos niveles. Es una casa cómoda, de buen tamaño. Mucha Luz en todos sus espacios. En el primer nivel toda el área social, incluyendo un patio pequeño. En un nivel abajo se encuentra el área de servicio y el acceso al garage. Lugar para tres coches. Cuarto de Tv, Patio Interior, Cuarto De Servicio y Lavandería. Salón de Usos Múltiples y Área Verde Común (zona Federal). Privada muy tranquila. Pocos vecinos.
									",,,19.408666600000000,-99.263764600000000,527,327,,,,"MN 8,450,000",,,,,,, CASVH,Spacio Bienes Raices,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/hermosa-casa-nueva-en-fraccionamiento-maguey-zibata.-52039078.html,inmuebles24,52039078,2017-09-26,Venta,Casa en condominio,"Casa en condominio
											",,"Hermosa Casa Nueva en Fraccionamiento Maguey, Zibata. Trato Directo!, Provincia de Querétaro - Inmuebles24","condominio maguey, Fraccionamiento Zibatá, El Marqués",,El Marqués,Fraccionamiento Zibatá,,,Querétaro,"
										FRACCIONAMIENTO CERRADO CON VIGILANCIA 24 HORAS Y AREAS COMUNES. ",,,20.678492996043500,-100.323904991201800,340,435,,,,"MN 6,900,000",,,,,,, 247B5S,De la torre 13,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/casas-en-venta-en-akumal-a-pasos-del-mar-3-51556556.html,inmuebles24,51556556,2017-09-22,Venta,Casa en condominio,"Casa en condominio
											",,"Casas en Venta en Akumal, a Pasos del Mar, 3 Habitaciones, Provincia de Quintana Roo - Inmuebles24","Akumal, Akumal, Tulum",,Tulum,Akumal,,,Quintana Roo,"
										TAO OCEAN RESIDENCE en AKUMAL ",,,20.397742322579940,-87.310865496728520,245,150,,,,"U$D 455,000",,,,,,, Tao Ocean Residences,Realty RM,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/dr-atl-247-52616502.html,inmuebles24,52616502,2017-09-04,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Dr Atl 247, Distrito Federal - Inmuebles24","Dr Atl 247, Santa Maria La Ribera, Cuauhtémoc",,Cuauhtémoc,Santa Maria La Ribera,,,Distrito Federal,"
										Edificio de 14 departamentos a una cuadra del kiosco morisco de Santa Maria La Ribera, una de las colonias con mayor plusvalía de la Ciudad de México. Generamos valor a nuestros clientes mediante arquitectura de vanguardia, construcción de calidad y soluciones sensibles al entorno. Últimos departamentos. Todos los departamentos cuentan con cajones independientes.
									",,,19.452165500000000,-99.155592700000000,53,m²,,,,"MN 2,200,000",,,,,,, 24SMNC,Taller Capital,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/altamira-residencial-merida.-53347271.html,inmuebles24,53347271,2017-09-03,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,Altamira Residencial Mérida. Yucatán - Inmuebles24,"Cholul Santa María  Chi, Mérida, Mérida",,Mérida,Mérida,,,Yucatán,"
										Maravillosa Privada Residencial Altamira Conkal, al Norte de Mérida. 5 modelos a escoger con superficie de 280.00 m2. Constan de recibidor, sala, comedor doble altura, cocina, alacena, área de servicio, 4 recámaras, terraza, jardín, garaje 2 autos techado. Estupendas amenidades como canchas de usos múltiples, área infantil, piscina, gimnasio, áreas jardinadas, seguridad 24/7. Cerca nuevos desarrollos.
									",,,21.038850100000000,-89.549590700000010,282,206,,,,"MN 1,990,000",,,,,,, XYZ 0100,Guía Inmobiliaria Desarrollos,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-venta-160-hectareas-ramos-arizpe-coahuila-52007362.html,inmuebles24,52007362,2017-09-27,Venta,Terreno industrial,"Terreno industrial
											",,"Terreno Venta 160 Hectáreas Ramos Arizpe Coahuila Oportunidad!, Coahuila - Inmuebles24",,,Ramos Arizpe,Ejido Las Encinas,,,Coahuila,"
										OPORTUNIDAD DE INVERSIÓN TERRENO RÚSTICO UBICADO POR LA CARRETERA ANTIGUA A MONCLOVA EN LA CONGREGACIÓN LOS ENCINOS INTERIOR CON 8 KILÓMETROS LOS PRIMEROS SON PAVIMENTADOS DESPUÉS DE ESTE POBLADO ES TERRACERÍA DE MUY BUEN ESTADO, CASA Y CIRCULADO PARCIALMENTE, TIENE UNA SUPERFICIE DE 160 HAS IDEAL PARA EL PROGRAMA DE LA ENERGÍA.
									",,,,,"1,600,000",Antigüedad: 3 años,,,,"MN 2,670,000",,,,,,, TV-10,RQ SOLUCIONES INMOBILIARIAS,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/hermosa-villa-bahia-principe-tulum-52943142.html,inmuebles24,52943142,2017-09-05,Venta,Villa,"Villa
											",,"Hermosa Villa Bahia Principe - Tulum, Provincia de Quintana Roo - Inmuebles24",,,Tulum,Sian Ka-an,,,Quintana Roo,"
										Interno: 100m²  ",,,,,189,100,,,,"U$D 270,000",,,,,,, 25APLC,MARTHA PEREZ REALTY,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/excelente-local-comercial-cerca-de-villa-de-cortes-53363891.html,inmuebles24,53363891,2017-09-07,Venta,Local Comercial,"Local Comercial
											",,"Excelente Local Comercial Cerca de Villa de Cortes, Distrito Federal - Inmuebles24","Villa de cortes, Josefa Ortiz de Domínguez, Benito Juárez",,Benito Juárez,Josefa Ortiz de Domínguez,,,Distrito Federal,"
										LOCAL EN PERFECTAS CONDICIONES UBICADO EN ESQUINA, MUY CERCA DE AVENIDAS PRINCIPALES COMO TLALPAN Y ESTACIONES DEL METRO. ",,,19.387756400000000,-99.140426600000010,282,282,,,,"MN 7,300,000",,,,,,, JDM-LocalVillaDeCortes,Nataly Rosales,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/excelente-local-en-mexicali-b.-c-51528821.html,inmuebles24,51528821,2017-09-12,Alquiler / Venta,Local Comercial,"Local Comercial
											",,"Excelente Local en Mexicali B. C, Baja California Norte - Inmuebles24","Av Sebastian Lerdo de Tejada, Centro, Mexicali",,Mexicali,Centro ,,,Baja California Norte,"
										Inmueble comercial ubicado en esquina, planta baja y mezzanine. ",,,32.660417009859690,-115.491037398547350,"
												",m²,,,,"MN 8,000,000",,,,,,, 23IE7B,JYSA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/er730-53413667.html,inmuebles24,53413667,2017-09-19,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Er730, Distrito Federal - Inmuebles24","Calle Enrique Rebsamen 730 , Del Valle Centro, Benito Juárez",,Benito Juárez,Del Valle Centro,,,Distrito Federal,"
										Desarrollo de12 viviendas en la zona más Exclusiva de la Colonia del Valle. ",,,19.388684000000000,-99.159647599999970,96,m²,,,,"MN 5,343,400",,,,,,, 25S8FH,JOSE LEON PEREZ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/las-flores-639-51323539.html,inmuebles24,51323539,2017-09-18,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Las Flores 639, Distrito Federal - Inmuebles24","Av. De Las Flores # 639, en la colonia Flor de María, Flor de Maria, Alvaro Obregón",,Alvaro Obregón,Flor de Maria,,,Distrito Federal,"
										El desarrollo ""Las Flores 639"", está ubicado en Avenida Las Flores mismo número, colonia Flor de María, Delegación Alvaro Obregón. ",,,19.347858100000000,-99.207648100000030,290,m²,,,,"MN 9,479,099",,,,,,, 23AQ4J,LOMELIN 1,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/urban-san-pedro-51799975.html,inmuebles24,51799975,2017-08-24,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Urban San Pedro, Distrito Federal - Inmuebles24","Calle 20 No.9, San Pedro de los Pinos, Benito Juárez",,Benito Juárez,San Pedro de los Pinos,,,Distrito Federal,"
										URBAN SAN PEDRO - ""HACEMOS TUS SUEÑOS REALIDAD"" ",,,19.386835482004265,-99.189668936245710,220,220,,,,"MN 6,300,000",,,,,,, URBAN SAN PEDRO,Promotores para el Desarrollo de Inmuebles,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-de-nave-industrial-en-villa-alta-53343282.html,inmuebles24,53343282,2017-09-07,Alquiler / Venta,Nave industrial,"Nave industrial
											",,"Venta de Nave Industrial en Villa Alta, Provincia de Puebla - Inmuebles24",,,San Martín Texmelucan,Buenos Aires,,,Puebla,"
										Área total disponible: 34,000 m² aprox, distribuidas en: ",,,,,"
												",m²,,,,"MN 213,000,000",,,,,,, JDM-VALTA-R/V,Nataly Rosales,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/bodega-en-renta-nave-industrial-en-toluca-isidro-50533071.html,inmuebles24,50533071,2017-08-07,Alquiler / Venta,Bodega comercial,"Bodega comercial
											",,"Bodega en Renta, Nave Industrial en Toluca Isidro Fabela, Edo. de México - Inmuebles24","AVE. ISIDRO FABELA 1578 SANTA CRUZ AZCAPOTZALTONGO PARQUE IND. TOLUCA EDO. D EMEXICO, Isidro Fabela, Toluca",,Toluca,Isidro Fabela,,,Edo. de México,"
										NAVE INDUSTRIAL CON USO DE SUELO INDUSTRIAL Y COMERCIAL 9535.89 M2, SERVICIOS AGUA, LUZ, CISTERNA DRENAJE, CASETA DE VIGILANCIA, OFICINAS: 2 NIVELES: RECEPCIÓN AREA DE TRABAJO, OFICINAS PRIVADAS Y UN BAÑOS, COMEDOR COCINA, SALA DE CAPACITACIÓN.
									",,,19.271185700000000,-99.641841500000000,"
												",m²,,,,"MN 31,000,000",,,,,,, 22BHPL,VENTAS MERO,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/casa-con-uso-de-suelo-para-oficinas-en-la-cuauhtemoc.-53084358.html,inmuebles24,53084358,2017-08-22,Venta,Oficina,"Oficina
											",,Casa con Uso de Suelo Para Oficinas en La Cuauhtemoc. Distrito Federal - Inmuebles24,"RIO POO, Cuauhtémoc, Cuauhtémoc",,Cuauhtémoc,Cuauhtémoc,,,Distrito Federal,"
										CASA DE 3 PISOS REMODELADA CON PERMISO PARA OFICINAS EN LA COLONIA CUAUHTEMOC DETRAS DE LA EMBAJADA DE LOS ESTADOS UNIDOS. A UNA CUADRA DE PASEO DE LA REFORMA ",,,19.431369900000000,-99.169107800000000,200,463,,,,"MN 15,000,000",,,,,,, 25G2II,ROYAL PROPERTIES MEXICO,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-alto-esmeralda-preciosa-vista-piso-2-53210140.html,inmuebles24,53210140,2017-08-04,Venta,Oficina,"Oficina
											",,"Oficinas Alto Esmeralda Preciosa Vista Piso 2, Edo. de México - Inmuebles24",,,Atizapán de Zaragoza,Bosque Esmeralda,,,Edo. de México,"
										Oficinas junto a Cima Esmeralda ",,,,,"76,500","75,000",,,,"MN 76,000",,,,,,, 25KMBA,mglezal@hotmail.com,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/en-venta-depto-cuajimalpa-de-3-rec-$5-950-000.00-53006233.html,inmuebles24,53006233,2017-09-26,Venta,Departamento,"Departamento
											",,"En Venta Depto Cuajimalpa de 3 Rec $5,950,000oportunidad, Distrito Federal - Inmuebles24","CARRETERA FEDERAL MEXICO- TOLUCA 5454, Santa Fe Cuajimalpa, Cuajimalpa de Morelos",,Cuajimalpa de Morelos,Santa Fe Cuajimalpa,,,Distrito Federal,"
										Vendo iluminadisimo departamento de 3 recamaras, 2.5 baños, sala comedor amplios, family room, cocina integral con cubierta de granito, area de lavado, dos lugares de estacionamiento y bodega. ",,,19.362645400000000,-99.282707599999980,144,144,,,,"MN 5,950,000",,,,,,, 25D5OD,UBIHABIT,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-en-venta-en-dallas-colonia-napoles-53276714.html,inmuebles24,53276714,2017-08-18,Venta,Departamento,"Departamento
											",,"Departamento en Venta en Dallas, Colonia Napoles, Benito Juarez, Cdmx. Distrito Federal - Inmuebles24","Dallas , Napoles, Benito Juárez",,Benito Juárez,Napoles,,,Distrito Federal,"
										Moderno departamento ubicado a unos pasos del WTC. Con 125 m2 habitables distribuidos en 3 niveles cuenta con: 2 recámaras con baño completo y la principal con vestidor y la secundaria con balcón, sala con balcón, comedor y cocina integral muy amplios con acceso a la terraza de 16 m2, área de lavado y baño de visitas. También cuenta con 2 lugares de estacionamiento con eleva-autos. El edificio sólo cuenta con 6 departamentos y tiene una cisterna de 23 mil litros.
									",,,19.397579900000000,-99.176011000000020,149,125,,,,"MN 6,300,000",,,,,,, DV624,Coldwell Banker Vive,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/alzare-residencial-merida-53347803.html,inmuebles24,53347803,2017-09-03,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Alzare Residencial Mérida, Yucatán - Inmuebles24","Calle 49A # Real Montejo , Mérida, Mérida",,Mérida,Mérida,,,Yucatán,"
										ALZARERESIDENCIAL, es un desarrollo residencial en Dzitya, Yucatán, con acabados modernos, en una zona exclusiva que cuenta con club deportivo, escuelas, iglesia y parque cercanos.
									",,,20.999396600000000,-89.699111899999990,267,162,,,,"MN 1,600,000",,,,,,, XYZ 0103,Guía Inmobiliaria Desarrollos,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/alabama-35-53309784.html,inmuebles24,53309784,2017-08-25,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Alabama 35, Distrito Federal - Inmuebles24","ALABAMA 35, Napoles, Benito Juárez",,Benito Juárez,Napoles,,,Distrito Federal,"
										12 exclusivos departamentos de lujo ubicados en una de las colonias más céntricas y con más plusvalía dentro de la Ciudad de México. ",,,19.391084800000000,-99.174830800000000,101,m²,,,,"MN 4,726,473",,,,,,, 25OD2O,NÚCLEO URBANO,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/dr.-vertiz-530-53202960.html,inmuebles24,53202960,2017-08-03,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Dr. Vertiz 530, Distrito Federal - Inmuebles24","DOCTOR VERTIZ, Narvarte Oriente, Benito Juárez",,Benito Juárez,Narvarte Oriente,,,Distrito Federal,"
										Exclusivo desarrollo de 16 departamentos con acabados de lujo e interiores modernos. Desde 94 m2 hasta 154 m2. Ubicado en una de las zonas de mayor plusvalía en la CDMX, excelente ubicación, ideal para salir a caminar, rodeada de comercios. ",,,19.397046300000000,-99.151013299999990,95,m²,,,,"MN 3,500,000",,,,,,, 25KEC0,GC TRANSFORMA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/casa-venta-o-renta-country-club-52943993.html,inmuebles24,52943993,2017-09-08,Alquiler / Venta,Casa en condominio,"Casa en condominio
											",,"Casa Venta o Renta Country Club, Jalisco - Inmuebles24","MAR AMARILLO, Fraccionamiento Country Club, Guadalajara",,Guadalajara,Fraccionamiento Country Club,,,Jalisco,"
										Casa renta country club, mar amarillo 1545-4, en coto, ",,,20.700785453574014,-103.368505456622300,"
												",278,,,,"MN 11,500,000",,,,,,, 25AQJN,EFICIENCIA INMOBILIARIA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/musset-344-53369200.html,inmuebles24,53369200,2017-09-12,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Musset 344, Distrito Federal - Inmuebles24","Musset 344, Polanco, Miguel Hidalgo",,Miguel Hidalgo,Polanco,,,Distrito Federal,"
										Proyecto con solo 12 Residencias de alto nivel. ",,,19.437610300000000,-99.196401400000010,171,m²,,,,"U$D 917,000",,,,,,, 25QJ3A,Dekah Inmobiliaria,,,,,,,,,,,,,,,,,,
